Year,Region,Indicator,Avg_Region
2018,South Asia,Crop Storage Facilities,80.0
2018,South Asia,Dependency on Chronic Food Aid,100.0
2018,South Asia,Disaster Risk Management,51.9
2018,South Asia,Early Warning Measures,0.0
2018,South Asia,Ecosystem Services,40.9
2018,South Asia,Financial Capital,58.3
2018,South Asia,Food Dietary Diversity,43.1
2018,South Asia,Food Loss,70.3
2018,South Asia,Food Price Volatility,75.1
2018,South Asia,Food Safety,78.9
2018,South Asia,Food Safety Net Programs,70.5
2018,South Asia,Food Security Policy Commitment,81.0
2018,South Asia,Food Supply Sufficiency,70.2
2018,South Asia,Food Systems Resilience Score,53.8
2018,South Asia,Forest Change,74.1
2018,South Asia,Gender Equality,49.8
2018,South Asia,Green House Emission Per Capita,76.2
2018,South Asia,Human Capital,57.8
2018,South Asia,Income Inequality,49.3
2018,South Asia,Irrigation Infrastructure,78.1
2018,South Asia,KOFGI Globalization Index,50.5
2018,South Asia,Labor Force Participation Rate,57.5
2018,South Asia,Land Degradation,44.0
2018,South Asia,Literacy Rate,73.0
2018,South Asia,Manufactured Capital,46.5
2018,South Asia,Micronutrient Availability,50.7
2018,South Asia,Natural Capital,47.5
2018,South Asia,Natural Hazard Exposure,62.3
2018,South Asia,Nutritional Standards,76.6
2018,South Asia,Per Capita GDP,33.3
2018,South Asia,Political Stability Risk,52.0
2018,South Asia,Population Growth Rate,63.5
2018,South Asia,Poverty Population,57.1
2018,South Asia,Protein Quality,42.4
2018,South Asia,Social Capital,64.5
2018,South Asia,Soil Organic Content,34.2
2018,South Asia,Supply Chain Infrastructure,34.4
2018,South Asia,Sustainable Agriculture,50.0
2018,South Asia,Telecommunications,54.8
2018,Sub-Saharan Africa,Access to Agricultural Resources,49.2
2018,Sub-Saharan Africa,Access to Diversified Financial Services,13.5
2018,Sub-Saharan Africa,Access to Financial Services,34.6
2018,Sub-Saharan Africa,Adoptation of Innovative Technologies,33.3
2018,Sub-Saharan Africa,Agricultural GDP,66.9
2018,Sub-Saharan Africa,Agricultural Production Volatility,63.8
2018,Sub-Saharan Africa,Agricultural R&D,19.4
2018,Sub-Saharan Africa,Agricultural Trade,62.1
2018,Sub-Saharan Africa,Agricultural Water Quality,2.8
2018,Sub-Saharan Africa,Agricultural Water Quantity,46.3
2018,Sub-Saharan Africa,Agricultural Women Empowerment,28.8
2018,Sub-Saharan Africa,Armed Conflict,66.3
2018,Sub-Saharan Africa,Biodiversity and Habitat,52.7
2018,Sub-Saharan Africa,Community Organizations,63.5
2018,Sub-Saharan Africa,Corruption,23.1
2018,Sub-Saharan Africa,Crop Storage Facilities,80.8
2018,Sub-Saharan Africa,Dependency on Chronic Food Aid,50.0
2018,Sub-Saharan Africa,Disaster Risk Management,34.7
2018,Sub-Saharan Africa,Early Warning Measures,44.2
2018,Sub-Saharan Africa,Ecosystem Services,33.1
2018,Sub-Saharan Africa,Financial Capital,47.8
2018,Sub-Saharan Africa,Food Dietary Diversity,46.6
2018,Sub-Saharan Africa,Food Loss,62.1
2018,Sub-Saharan Africa,Food Price Volatility,53.3
2018,Sub-Saharan Africa,Food Safety,42.1
2018,Sub-Saharan Africa,Food Safety Net Programs,42.3
2018,Sub-Saharan Africa,Food Security Policy Commitment,44.9
2018,Sub-Saharan Africa,Food Supply Sufficiency,44.8
2018,Sub-Saharan Africa,Food Systems Resilience Score,49.6
2018,Sub-Saharan Africa,Forest Change,64.2
2018,Sub-Saharan Africa,Gender Equality,43.4
2018,Sub-Saharan Africa,Green House Emission Per Capita,75.6
2018,Sub-Saharan Africa,Human Capital,56.1
2018,Sub-Saharan Africa,Income Inequality,34.6
2018,Sub-Saharan Africa,Irrigation Infrastructure,1.7
2018,Sub-Saharan Africa,KOFGI Globalization Index,49.9
2018,Sub-Saharan Africa,Labor Force Participation Rate,65.3
2018,Sub-Saharan Africa,Land Degradation,62.0
2018,Sub-Saharan Africa,Literacy Rate,66.0
2018,Sub-Saharan Africa,Manufactured Capital,42.8
2018,Sub-Saharan Africa,Micronutrient Availability,70.9
2018,Sub-Saharan Africa,Natural Capital,49.8
2018,Sub-Saharan Africa,Natural Hazard Exposure,67.4
2018,Sub-Saharan Africa,Nutritional Standards,54.6
2018,Sub-Saharan Africa,Per Capita GDP,27.0
2018,Sub-Saharan Africa,Political Stability Risk,45.8
2018,Sub-Saharan Africa,Population Growth Rate,51.2
2018,Sub-Saharan Africa,Poverty Population,30.1
2018,Sub-Saharan Africa,Protein Quality,41.9
2018,Sub-Saharan Africa,Social Capital,46.3
2018,Sub-Saharan Africa,Soil Organic Content,18.4
2018,Sub-Saharan Africa,Supply Chain Infrastructure,31.3
2018,Sub-Saharan Africa,Sustainable Agriculture,46.2
2018,Sub-Saharan Africa,Telecommunications,39.2
2019,East Asia & Pacific,Access to Agricultural Resources,51.8
2019,East Asia & Pacific,Access to Diversified Financial Services,53.6
2019,East Asia & Pacific,Access to Financial Services,78.6
2019,East Asia & Pacific,Adoptation of Innovative Technologies,50.0
2019,East Asia & Pacific,Agricultural GDP,81.0
2019,East Asia & Pacific,Agricultural Production Volatility,84.3
2019,East Asia & Pacific,Agricultural R&D,44.6
2019,East Asia & Pacific,Agricultural Trade,75.1
2019,East Asia & Pacific,Agricultural Water Quality,35.7
2019,East Asia & Pacific,Agricultural Water Quantity,46.4
2019,East Asia & Pacific,Agricultural Women Empowerment,39.3
2019,East Asia & Pacific,Armed Conflict,76.8
2019,East Asia & Pacific,Biodiversity and Habitat,41.1
2019,East Asia & Pacific,Community Organizations,89.3
2019,East Asia & Pacific,Corruption,42.9
2019,East Asia & Pacific,Crop Storage Facilities,50.0
2019,East Asia & Pacific,Dependency on Chronic Food Aid,78.6
2019,East Asia & Pacific,Disaster Risk Management,51.9
2019,East Asia & Pacific,Early Warning Measures,35.7
2019,East Asia & Pacific,Ecosystem Services,23.1
2019,East Asia & Pacific,Financial Capital,64.9
2019,East Asia & Pacific,Food Dietary Diversity,49.9
2019,East Asia & Pacific,Food Loss,79.9
2019,East Asia & Pacific,Food Price Volatility,87.7
2019,East Asia & Pacific,Food Safety,85.3
2019,East Asia & Pacific,Food Safety Net Programs,88.2
2019,East Asia & Pacific,Food Security Policy Commitment,43.2
2019,East Asia & Pacific,Food Supply Sufficiency,68.0
2019,East Asia & Pacific,Food Systems Resilience Score,58.8
2019,East Asia & Pacific,Forest Change,66.1
2019,East Asia & Pacific,Gender Equality,71.6
2019,East Asia & Pacific,Green House Emission Per Capita,46.0
2019,East Asia & Pacific,Human Capital,72.3
2019,East Asia & Pacific,Income Inequality,61.7
2019,East Asia & Pacific,Irrigation Infrastructure,36.1
2019,East Asia & Pacific,KOFGI Globalization Index,59.4
2019,East Asia & Pacific,Labor Force Participation Rate,65.3
2019,East Asia & Pacific,Land Degradation,61.3
2019,East Asia & Pacific,Literacy Rate,94.7
2019,East Asia & Pacific,Manufactured Capital,51.7
2019,East Asia & Pacific,Micronutrient Availability,61.1
2019,East Asia & Pacific,Natural Capital,42.6
2019,East Asia & Pacific,Natural Hazard Exposure,64.6
2019,East Asia & Pacific,Nutritional Standards,70.3
2019,East Asia & Pacific,Per Capita GDP,52.9
2019,East Asia & Pacific,Political Stability Risk,62.1
2019,East Asia & Pacific,Population Growth Rate,77.1
2019,East Asia & Pacific,Poverty Population,87.9
2019,East Asia & Pacific,Protein Quality,72.4
2019,East Asia & Pacific,Social Capital,66.2
2019,East Asia & Pacific,Soil Organic Content,43.9
2019,East Asia & Pacific,Supply Chain Infrastructure,55.3
2019,East Asia & Pacific,Sustainable Agriculture,60.7
2019,East Asia & Pacific,Telecommunications,75.7
2019,Europe & Central Asia,Access to Agricultural Resources,53.7
2019,Europe & Central Asia,Access to Diversified Financial Services,91.7
2019,Europe & Central Asia,Access to Financial Services,96.7
2019,Europe & Central Asia,Adoptation of Innovative Technologies,67.8
2019,Europe & Central Asia,Agricultural GDP,91.2
2019,Europe & Central Asia,Agricultural Production Volatility,63.2
2019,Europe & Central Asia,Agricultural R&D,33.8
2019,Europe & Central Asia,Agricultural Trade,73.7
2019,Europe & Central Asia,Agricultural Water Quality,70.0
2019,Europe & Central Asia,Agricultural Water Quantity,41.7
2019,Europe & Central Asia,Agricultural Women Empowerment,6.7
2019,Europe & Central Asia,Armed Conflict,85.0
2019,Europe & Central Asia,Biodiversity and Habitat,63.8
2019,Europe & Central Asia,Community Organizations,93.3
2019,Europe & Central Asia,Corruption,52.5
2019,Europe & Central Asia,Crop Storage Facilities,100.0
2019,Europe & Central Asia,Dependency on Chronic Food Aid,86.7
2019,Europe & Central Asia,Disaster Risk Management,70.8
2019,Europe & Central Asia,Early Warning Measures,80.0
2019,Europe & Central Asia,Ecosystem Services,35.6
2019,Europe & Central Asia,Financial Capital,78.9
2019,Europe & Central Asia,Food Dietary Diversity,62.5
2019,Europe & Central Asia,Food Loss,85.3
2019,Europe & Central Asia,Food Price Volatility,82.2
2019,Europe & Central Asia,Food Safety,93.1
2019,Europe & Central Asia,Food Safety Net Programs,95.8
2019,Europe & Central Asia,Food Security Policy Commitment,22.6
2019,Europe & Central Asia,Food Supply Sufficiency,80.2
2019,Europe & Central Asia,Food Systems Resilience Score,70.0
2019,Europe & Central Asia,Forest Change,76.7
2019,Europe & Central Asia,Gender Equality,85.4
2019,Europe & Central Asia,Green House Emission Per Capita,33.3
2019,Europe & Central Asia,Human Capital,78.8
2019,Europe & Central Asia,Income Inequality,71.5
2019,Europe & Central Asia,Irrigation Infrastructure,19.4
2019,Europe & Central Asia,KOFGI Globalization Index,74.9
2019,Europe & Central Asia,Labor Force Participation Rate,58.5
2019,Europe & Central Asia,Land Degradation,80.7
2019,Europe & Central Asia,Literacy Rate,99.7
2019,Europe & Central Asia,Manufactured Capital,67.5
2019,Europe & Central Asia,Micronutrient Availability,70.2
2019,Europe & Central Asia,Natural Capital,52.3
2019,Europe & Central Asia,Natural Hazard Exposure,67.9
2019,Europe & Central Asia,Nutritional Standards,84.9
2019,Europe & Central Asia,Per Capita GDP,66.4
2019,Europe & Central Asia,Political Stability Risk,64.8
2019,Europe & Central Asia,Population Growth Rate,88.8
2019,Europe & Central Asia,Poverty Population,95.4
2019,Europe & Central Asia,Protein Quality,90.9
2019,Europe & Central Asia,Social Capital,67.8
2019,Europe & Central Asia,Soil Organic Content,38.7
2019,Europe & Central Asia,Supply Chain Infrastructure,66.0
2019,Europe & Central Asia,Sustainable Agriculture,80.0
2019,Europe & Central Asia,Telecommunications,73.9
2019,Latin America & Caribbean,Access to Agricultural Resources,47.8
2019,Latin America & Caribbean,Access to Diversified Financial Services,47.4
2019,Latin America & Caribbean,Access to Financial Services,71.1
2019,Latin America & Caribbean,Adoptation of Innovative Technologies,71.9
2019,Latin America & Caribbean,Agricultural GDP,89.6
2019,Latin America & Caribbean,Agricultural Production Volatility,76.2
2019,Latin America & Caribbean,Agricultural R&D,26.0
2019,Latin America & Caribbean,Agricultural Trade,74.1
2019,Latin America & Caribbean,Agricultural Water Quality,42.1
2019,Latin America & Caribbean,Agricultural Water Quantity,52.6
2019,Latin America & Caribbean,Agricultural Women Empowerment,42.1
2019,Latin America & Caribbean,Armed Conflict,80.3
2019,Latin America & Caribbean,Biodiversity and Habitat,56.2
2019,Latin America & Caribbean,Community Organizations,100.0
2019,Latin America & Caribbean,Corruption,31.6
2019,Latin America & Caribbean,Crop Storage Facilities,84.2
2019,Latin America & Caribbean,Dependency on Chronic Food Aid,47.4
2019,Latin America & Caribbean,Disaster Risk Management,48.1
2019,Latin America & Caribbean,Early Warning Measures,18.4
2019,Latin America & Caribbean,Ecosystem Services,27.1
2019,Latin America & Caribbean,Financial Capital,71.4
2019,Latin America & Caribbean,Food Dietary Diversity,49.4
2019,Latin America & Caribbean,Food Loss,73.1
2019,Latin America & Caribbean,Food Price Volatility,74.0
2019,Latin America & Caribbean,Food Safety,85.1
2019,Latin America & Caribbean,Food Safety Net Programs,78.7
2019,Latin America & Caribbean,Food Security Policy Commitment,73.9
2019,Latin America & Caribbean,Food Supply Sufficiency,48.8
2019,Latin America & Caribbean,Food Systems Resilience Score,63.2
2019,Latin America & Caribbean,Forest Change,64.7
2019,Latin America & Caribbean,Gender Equality,58.8
2019,Latin America & Caribbean,Green House Emission Per Capita,48.7
2019,Latin America & Caribbean,Human Capital,72.5
2019,Latin America & Caribbean,Income Inequality,49.2
2019,Latin America & Caribbean,Irrigation Infrastructure,12.5
2019,Latin America & Caribbean,KOFGI Globalization Index,60.5
2019,Latin America & Caribbean,Labor Force Participation Rate,62.4
2019,Latin America & Caribbean,Land Degradation,61.5
2019,Latin America & Caribbean,Literacy Rate,93.4
2019,Latin America & Caribbean,Manufactured Capital,51.3
2019,Latin America & Caribbean,Micronutrient Availability,67.3
2019,Latin America & Caribbean,Natural Capital,46.9
2019,Latin America & Caribbean,Natural Hazard Exposure,71.0
2019,Latin America & Caribbean,Nutritional Standards,75.3
2019,Latin America & Caribbean,Per Capita GDP,56.7
2019,Latin America & Caribbean,Political Stability Risk,56.6
2019,Latin America & Caribbean,Population Growth Rate,80.0
2019,Latin America & Caribbean,Poverty Population,88.0
2019,Latin America & Caribbean,Protein Quality,66.7
2019,Latin America & Caribbean,Social Capital,64.5
2019,Latin America & Caribbean,Soil Organic Content,34.0
2019,Latin America & Caribbean,Supply Chain Infrastructure,41.2
2019,Latin America & Caribbean,Sustainable Agriculture,73.7
2019,Latin America & Caribbean,Telecommunications,68.9
2019,Middle East & North Africa,Access to Agricultural Resources,43.6
2019,Middle East & North Africa,Access to Diversified Financial Services,32.1
2019,Middle East & North Africa,Access to Financial Services,78.6
2019,Middle East & North Africa,Adoptation of Innovative Technologies,31.0
2019,Middle East & North Africa,Agricultural GDP,91.8
2019,Middle East & North Africa,Agricultural Production Volatility,63.4
2019,Middle East & North Africa,Agricultural R&D,29.3
2019,Middle East & North Africa,Agricultural Trade,68.4
2019,Middle East & North Africa,Agricultural Water Quality,67.9
2019,Middle East & North Africa,Agricultural Water Quantity,7.1
2019,Middle East & North Africa,Agricultural Women Empowerment,0.0
2019,Middle East & North Africa,Armed Conflict,67.9
2019,Middle East & North Africa,Biodiversity and Habitat,30.3
2019,Middle East & North Africa,Community Organizations,64.3
2019,Middle East & North Africa,Corruption,41.1
2019,Middle East & North Africa,Crop Storage Facilities,71.4
2019,Middle East & North Africa,Dependency on Chronic Food Aid,78.6
2019,Middle East & North Africa,Disaster Risk Management,31.2
2019,Middle East & North Africa,Early Warning Measures,14.3
2019,Middle East & North Africa,Ecosystem Services,60.6
2019,Middle East & North Africa,Financial Capital,67.8
2019,Middle East & North Africa,Food Dietary Diversity,48.2
2019,Middle East & North Africa,Food Loss,79.8
2019,Middle East & North Africa,Food Price Volatility,83.0
2019,Middle East & North Africa,Food Safety,83.4
2019,Middle East & North Africa,Food Safety Net Programs,80.6
2019,Middle East & North Africa,Food Security Policy Commitment,32.0
2019,Middle East & North Africa,Food Supply Sufficiency,73.0
2019,Middle East & North Africa,Food Systems Resilience Score,56.3
2019,Middle East & North Africa,Forest Change,73.0
2019,Middle East & North Africa,Gender Equality,65.0
